[2019-02-26 19:58:33,359: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:58:43,361: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:58:53,371: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:59:03,374: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:59:13,376: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:59:23,377: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:59:33,383: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:59:43,406: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:59:53,410: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:00:03,412: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:00:13,418: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:00:23,422: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:00:33,424: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:00:43,425: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:00:53,427: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:01:03,432: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:01:13,439: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:01:23,444: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:01:33,445: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:01:43,447: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:01:53,492: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:02:03,511: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:02:13,517: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:02:23,517: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:02:33,520: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
